Søndag 30. maj	Triatlon	KORSØR MINI-TRI 2026	/event/19303	Triatlon
Søndag 30. maj	Løb	ODENSE CITY HALF 2027	/event/18624	Løb | Odense C
Søndag 6. jun	Løb	HILLERØD HALVMARATON 2027	/event/18775	Løb | Hillerød
Søndag 6. jun	Løb	KOLDING HALF 2027	/event/18415	Løb | Kolding
Lørdag 12. jun	Løb	ALLERØD HALVMARATON 2027	/event/18484	Løb | Allerød
Søndag 13. jun	Løb	GLADSAXE-LØBET 2027	/event/18777	Løb | Søborg
Søndag 13. jun	Triatlon	KØGE JERNMAND 2027	/event/18710	Triatlon | Køge
Søndag 20. jun	Løb	BESTSELLER AARHUS CITY HALF 2027	https://www.aarhusmotion.dk/event/307	Løb
Søndag 20. jun	Løb	FAMILIE FARVELØBET STEVNS 2027	/event/18645	Løb | Store Heddinge
Søndag 20. jun	Triatlon	AALBORG TRIATHLON - 2027	/event/18912	Triatlon | Aalborg
Lørdag 26. jun	Trailløb	DANISH ULTRA 1000KM 2027	/event/19037	Trailløb | Skagen
Lørdag 24. jul	Trailløb	TRAILLØB - BJERGETAPEN MOLS BJERGE 2027	/event/19318	Trailløb | Ebeltoft
Mandag 26. jul	Løb	ETAPE BORNHOLM 2027	/event/19002	Løb | Rønne
Søndag 1. aug	Løb	BLOKHUS MARATHON & WALKIN BLOKHUS 2027	/event/19000	Løb
Lørdag 7. aug	Triatlon	KALVEBOD TRIATHLON OG DUATHLON 2027 - SVØM/CYKEL/LØB	/event/19306	Triatlon | Hvidovre
Lørdag 14. aug	Løb	CONMEDIA HALF 2027 – HALVMARATHON I RANDERS	/event/18957	Løb | Randers SØ
Lørdag 14. aug	Trailløb	RUN O'CLOCK BACKYARD ULTRA 2027	/event/19410	Trailløb | Skørping
Lørdag 14. aug	Løb	AALBORG MARATHON 2027	/event/19298	Løb | Nørresundby
Lørdag 21. aug	Løb	STADIONLØBET 2027	/event/19422	Løb | Brøndby
Lørdag 28. aug	Løb	DJURS SOMMERLAND LØBET 2027	/event/18542	Løb | Nimtofte
Lørdag 28. aug	Løb	NORDBORG WALK & RUN 2027	/event/19305	Løb | Nordborg
Tirsdag 31. aug	Løb	HANNERUPLØBET I FREDERICIA - 2027	/event/19429	Løb
Søndag 5. sep	Triatlon	FIONIA LONG DISTANCE TRIATHLON POWERED BY SPAREKASSEN DANMARK	/event/17831	Triatlon
Søndag 5. sep	Løb	KILOJOULE RUN (ROSKILDE) 2027	/event/19278	Løb | Roskilde
